ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
3003,-708.509,9.54E-06,2435.07,0,0
2222,-88.5942,0.998143,0,0.998806,1
1712,-1042.82,9.54E-06,472.827,0,0
901,-1256.12,0.974121,0,0.975944,1
1832,-861.04,9.54E-06,957.357,0,0
2582,-719.429,9.54E-06,0,0,0
3003,-1350.54,0.00113628,0,0.00109412,0
2793,-3886.37,0.128186,0,0.12781,0
721,-317.239,0.00259894,0,0.000922797,0
1201,-1576.02,0.869032,0,0.870528,1
2613,-1582.2,9.54E-06,946.823,0,0
361,-57.93,0.000802048,0,0.000590807,0
3003,-466.43,9.54E-06,1924.71,0,0
541,-272.189,2.56E-05,0,0,1
1622,-406.744,9.54E-06,1083.74,0,0
1472,-1548.48,0.0258209,0,0.0240156,0
2703,-2224.67,0.000945752,0,0,0
2162,-246.978,9.54E-06,1921.02,0,0
2402,-1867.36,4.79E-05,525.359,0,0
3003,-1416.01,9.54E-06,465.944,0,0
631,-412.905,0.974364,0,0.976064,1
2703,-1607.33,0.973942,0,0.975984,1
2643,-1113.45,9.54E-06,0,0,0
2913,-1547.66,0.026056,0,0.0240156,0
3003,-280.9,9.54E-06,1540.55,0,0
1532,-14.4769,9.54E-06,1203.9,0,0
1982,-159.155,9.54E-06,636.781,0,0
451,-769.496,0.130901,0,0.129456,0
871,-606.599,0.868675,0,0.870427,1
3003,-98.3682,9.54E-06,2223.28,0,0
1442,-38.2778,9.54E-06,754.736,0,0
2883,-2891.85,0.164117,0,0.164734,0
451,-432.559,0.869618,0,0.870995,1
1802,-580.135,9.54E-06,1131.68,0,0
3003,-77.9767,9.54E-06,0,0,0
1712,-1491.22,0.132595,0,0.129456,0
1802,-756.003,1.36E-05,491.458,0,0
1291,-500.618,0.999989,0,1,1
1712,-1422.4,0.000336234,0,9.29E-05,0
1141,-0.355422,0.000706854,0,0.00010036,0
1442,-675.177,9.54E-06,0,0,0
1231,-502.837,9.54E-06,311.715,0,0
3003,-41.9106,9.54E-06,0,0,0
1502,-1323.52,0.999989,0,1,1
2462,-2883.46,9.54E-06,0,0,0
1081,-577.198,0.869075,0,0.870544,1
2042,-412.122,9.54E-06,1175.26,0,0
3003,-439.18,9.54E-06,1414.37,0,0
1892,-385.209,0.999989,0,1,1
2703,-625.388,3.11E-05,369.392,0,0
991,-1.75E-65,0.999967,0,1,1
3003,-66.5221,1.91E-05,1381.04,0,0
1231,-28.3498,0.188428,0,0.196635,0
1892,-55.118,0.0020708,61.7268,0,0
1862,-28.3982,0.297222,0,0.297479,0
1231,-965.073,0.999977,-2192.35,1,1
2072,-62.7952,1.91E-05,824.014,0,0
2102,-99.0038,1.91E-05,311.472,0,0
2582,-551.881,1.91E-05,1170.78,0,0
391,0,0.51223,0,0.505886,1
3003,-524.533,1.91E-05,0,0,0
2222,-691.528,0.786612,0,0.791592,1
1712,-115.647,1.91E-05,936.555,0,0
901,-112.614,0.434825,0,0.433412,1
1832,-508.962,1.91E-05,1224.53,0,0
2582,-40.2147,1.91E-05,2112.13,0,0
3003,-729.745,0.0211008,0,0.0117724,0
2793,-2302.21,0.0891061,0,0.0890712,0
721,-485.997,0.192934,0,0.196635,0
1201,-810.277,0.702605,0,0.702521,1
2613,-328.671,6.64E-05,1178.69,0,0
361,-673.171,0.000421481,0,0,0
3003,-151.846,1.91E-05,2099.48,0,0
541,-513.616,6.42E-05,0,0,0
1622,-40.1257,1.91E-05,1268.07,0,0
1472,-1869.49,0.329926,0,0.329811,0
2703,-1284.24,0.000157707,0,0,0
2162,-194.162,1.91E-05,1897.17,0,0
2402,-2348.62,0.000593307,225.629,0,0
3003,-407.709,1.91E-05,356.679,0,0
631,-370.273,0.516719,0,0.51354,1
2703,-1743.64,0.668019,0,0.670189,1
2643,-1705.93,1.91E-05,0,0,0
2913,-812.3,0.331977,0,0.329811,0
3003,-111.907,1.91E-05,0,0,0
1532,-4.45E-18,1.91E-05,0,0,0
1982,-125.072,1.91E-05,693.41,0,0
451,-385.112,0.296927,0,0.297479,0
871,-238.18,0.298417,0,0.297479,1
3003,-109.827,1.91E-05,2416.62,0,0
1442,-146.763,1.91E-05,1242.81,0,0
2883,-2741.76,0.671341,0,0.662516,0
451,-21.544,0.698779,0,0.702521,1
1802,-1333.91,1.91E-05,765.052,0,0
3003,-0.0129993,1.91E-05,0,0,0
1712,-1153.69,0.574304,0,0.566588,1
1802,-139.796,5.06E-05,246.282,0,0
1291,-1594.81,0.999977,-271.792,1,1
1712,-72.7893,0.233213,0,0.236777,0
1141,-3.69E-22,0.192306,0,0.196635,0
1442,-143.485,1.91E-05,368.759,0,0
1231,-24.5171,1.91E-05,455.735,0,0
3003,-29.5011,1.91E-05,2287.13,0,0
1502,-2375.64,0.999942,-577.817,1,1
2462,-121.911,0.00033869,146.468,0,0
1081,-204.202,0.702581,0,0.702521,1
2042,-1220.44,1.91E-05,237.456,0,0
3003,-35.0988,1.91E-05,1548.62,0,0
1892,-2991.04,0.999977,-1084.07,1,1
2703,-353.803,0.000211442,0,0,0
991,-6.71E-54,0.999785,0,1,1
3003,-824.733,1.91E-05,1012.68,0,0
1231,-10.2815,0.00402912,84.5495,0,0
1892,-120.249,0.00127272,308.529,0,0
1862,-295.767,0.329293,0,0.331347,0
1231,-1371.1,0.999977,-1240.73,1,1
2072,-1076.13,1.91E-05,465.536,0,0
2102,-937.646,1.91E-05,143.884,0,0
2582,-94.3526,1.91E-05,1038.85,0,0
391,-15.1343,0.665346,0,0.668653,1
3003,-613.741,1.91E-05,2640.42,0,0
2222,-2.48538,0.999955,0,1,1
1712,-0.227131,1.91E-05,1093.69,0,0
901,-860.758,0.570348,0,0.5685,0
1832,-855.168,1.91E-05,1270.51,0,0
2582,-616.452,1.91E-05,1991.54,0,0
3003,-144.513,1.91E-05,282.558,0,0
2793,-2685.55,0.500022,0,0.503017,1
721,-117.776,0.00164856,0,0,0
1201,-440.925,0.672563,0,0.668653,1
2613,-2264.24,1.91E-05,1576.76,0,0
361,-28.5966,0.0015444,0,0,0
3003,-810.162,1.91E-05,2624.04,0,0
541,-0.778078,4.15E-05,483.348,0,0
1622,-53.5873,1.91E-05,1162.67,0,0
1472,-849.566,0.170174,0,0.17167,1
2703,-2572.81,1.91E-05,0,0,0
2162,-680.102,1.91E-05,1868.05,0,0
2402,-2479.11,1.91E-05,49.6901,0,0
3003,-1911.65,1.91E-05,379.539,0,0
631,-1144.54,0.738543,0,0.74017,1
2703,-1457.57,0.828569,0,0.82833,0
2643,-2445.12,1.91E-05,0,0,0
2913,-2233.33,0.171427,0,0.17167,1
3003,-25.4932,1.91E-05,1281.92,0,0
1532,-28.611,1.91E-05,409.661,0,0
1982,-74.877,1.91E-05,802.112,0,0
451,-1.68E-07,0.333617,0,0.331347,0
871,-83.4463,0.665237,0,0.668653,1
3003,-18.8718,1.91E-05,2622.57,0,0
1442,-21.0774,1.91E-05,1099.92,0,0
2883,-3410.99,0.49934,0,0.503017,1
451,-6.99952,0.500837,0,0.496983,0
1802,-216.653,1.91E-05,1454.83,0,0
3003,-1.51957,1.91E-05,0,0,0
1712,-696.095,0.581869,0,0.574496,1
1802,-89.345,0.000505874,145.307,0,0
1291,-1728.35,0.999977,-494.476,1,1
1712,-1448.16,0.255985,0,0.25983,0
1141,-31.2499,4.15E-05,0,0,0
1442,-837.926,1.91E-05,81.6331,0,0
1231,-1.51957,0.161531,0,0.165674,0
3003,-3.48138,1.91E-05,0,0,0
1502,-1073.04,0.999977,-22.9484,1,1
2462,-3134.81,1.91E-05,476.15,0,0
1081,-925.615,0.66844,0,0.668653,1
2042,-2080.37,1.91E-05,1006.86,0,0
3003,-2303.06,1.91E-05,575.922,0,0
1892,-5174.45,0.999977,-1305.47,1,1
2703,-1495.14,1.91E-05,0,0,0
991,-1.74E-52,0.999977,0,1,1
601,-770.022,0.237503,0,0.239392,1
247,-93.5182,8.86E-07,71.3569,0,0
379,-973.515,1,-85.809,1,1
373,-1454.51,1,-877.487,1,1
247,-1697.84,1,-1437.47,1,1
415,-510.477,0.0758113,0,0.0792557,0
421,-312.388,0.169722,0,0.169576,0
517,-382.228,0.603547,0,0.603143,1
79,-573.61,1,-337.462,1,1
601,-621.635,9.74E-10,168.681,0,0
445,-2304.42,1,-1970.86,1,1
343,-0.000954765,0.927044,0,0.929016,1
181,-20.1639,0.603611,0,0.608194,1
367,-158.708,0.735504,0,0.737464,1
517,-472.881,5.82E-10,125.133,0,0
601,-5.67E-91,1,0,1,1
559,-495.621,0.363034,0,0.368928,1
145,-20.3105,0.0170626,0,0.019204,0
241,-71.5536,0.999987,-3.50724,1,1
523,-303.879,4.54E-06,0,0,0
73,-1.58555,0.853979,0,0.849533,1
601,-232.404,1.32E-09,273.513,0,0
109,-0.133269,5.82E-10,104.736,0,0
325,-4.14517,0.00029309,0,0.000306914,0
295,-216.733,0.173801,0,0.167281,0
541,-30.8692,0.0618286,0,0.062203,0
433,-648.242,6.30E-05,58.2055,0,0
481,-525.91,0.799551,0,0.799448,1
601,-2.64668,1,0,1,1
127,-120.382,0.999758,0,1,1
541,-615.81,1,-174.828,1,1
529,-389.033,0.108925,0,0.109639,0
583,-38.9908,2.44E-07,193.859,0,0
601,-232.278,0.0111272,0,0.00878058,0
307,-186.661,8.07E-08,90.0732,0,0
397,-26.6014,1.42E-09,370.574,0,0
91,-39.9046,0.776788,0,0.78059,1
175,-209.58,0.000117293,0,-8.18E-12,1
601,-281.789,0.0402651,0,0.0399986,0
289,-32.7214,0.00559876,0,0.00351223,0
577,-1623.71,1,-663.161,1,1
91,-8.5808,0.954139,0,0.956489,1
361,-65.633,0.501125,0,0.501458,1
601,-206.685,0.0381805,0,0.0376739,0
343,-963.692,1,-617.889,1,1
361,-260.204,1,-61.9716,1,1
259,-1289.85,1,-1810.51,1,1
343,-145.345,1,-277.597,1,1
229,-294.39,1,-102.34,1,1
289,-178.828,0.830278,0,0.830424,1
247,-1.67548,0.0649794,0,0.0633162,0
601,-516.186,0.0317273,0,0.03323,0
301,-5716.49,1,-4201.53,1,1
493,-885.092,0.979269,0,0.975943,1
217,-688.109,1,-401.002,1,1
409,-418.154,0.145387,0,0.142365,0
601,-4.56E-96,1,0,1,1
379,-3940.06,1,-2934.17,1,1
541,-759.583,0.0334811,0,0.0369588,0
199,-212.387,0.976121,0,0.972359,1
601,-103.089,0.20853,0,0.208745,0
247,-8.63341,1.05E-09,29.6311,0,0
379,-154.059,1,-201.855,1,1
373,-899.304,1,-996.147,1,1
247,-1350.91,1,-1342.51,1,1
415,-91.3143,0.105085,0,0.106206,0
421,-115.056,0.250647,0,0.250662,1
517,-75.0455,0.486815,0,0.487594,1
79,-206.467,1,-342.821,1,1
601,-206.401,8.74E-14,540.082,0,0
445,-1833.47,1,-2008.08,1,1
343,-1.00E-153,0.943057,0,0.941658,1
181,-13.1586,0.999892,-5.53846,0.999949,1
367,-288.411,0.497658,0,0.496113,0
517,-225.441,7.11E-14,87.4714,0,0
601,-3.11E-156,1,0,1,1
559,-1322.42,0.430693,0,0.430721,1
145,-465.887,0.0074717,0,0.00677368,0
241,-26.045,1,-19.584,1,1
523,-1.52296,0.0224388,0,0.0222405,0
73,-77.8109,0.241305,0,0.241593,1
601,-200.222,7.11E-14,336.497,0,0
109,-0.313304,7.11E-14,98.9463,0,0
325,-18.7022,1.19E-11,53.0002,0,0
295,-593.076,0.410234,0,0.410412,1
541,-37.5378,0.0231818,0,0.022391,0
433,-499.05,1.00E-10,73.2537,0,0
481,-667.282,0.539162,0,0.541702,1
601,-277.437,1,0,1,1
127,-165.246,1,-64.9186,1,1
541,-589.691,1,-117.469,1,1
529,-414.449,0.42423,0,0.425147,1
583,-74.9901,0.00472364,0,0.00486108,0
601,-99.2593,0.0337608,0,0.0359508,0
307,-349.308,8.48E-11,31.0506,0,0
397,-0.39026,7.11E-14,375.395,0,0
91,-350.372,0.556434,0,0.556909,1
175,-312.911,0.00803558,0,0.00447225,0
601,-1075.51,0.0330338,0,0.0345762,0
289,-125.674,0.0245551,0,0.0247787,0
577,-240.041,1,-465.193,1,1
91,-17.532,0.942411,0,0.940645,1
361,-71.8271,0.331038,0,0.331368,0
601,-579.235,0.176947,0,0.176938,0
343,-1785.43,1,-902.971,1,1
361,-1146.42,1,-390.475,1,1
259,-3485.08,1,-2040.94,1,1
343,-106.351,1,-110.173,1,1
229,-382.273,1,-138.054,1,1
289,-709.481,0.891987,0,0.894315,1
247,-33.5948,0.224663,0,0.218406,0
601,-59.2254,0.0046085,0,0.00510622,0
301,-4696.87,1,-4406.87,1,1
493,-1417.65,1,-130.468,1,1
217,-587.684,1,-338.394,1,1
409,-242.959,0.195487,0,0.194693,0
601,-2.33E-80,1,0,1,1
379,-3671.51,1,-2637.42,1,1
541,-349.079,3.05E-07,0,0,0
199,-45.2986,0.998009,0,0.997794,1
601,-289.798,0.302154,0,0.299929,1
247,-14.7788,9.31E-09,64.0193,0,0
379,-595.253,1,-357.641,1,1
373,-545.702,1,-1126.91,1,1
247,-902.594,1,-1549.74,1,1
415,-252.653,0.0426306,0,0.0434064,0
421,-121.918,0.698733,0,0.696058,1
517,-157.015,0.797064,0,0.809973,1
79,-322.293,1,-400.219,1,1
601,-17.8846,0.0151849,0,0.0149632,0
445,-1539.15,1,-1898.06,1,1
343,-11.364,9.31E-09,138.677,0,0
181,-6.96282,0.419339,0,0.416656,1
367,-98.4137,0.684449,0,0.683943,1
517,-8.42899,9.31E-09,206.099,0,0
601,-3.20E-81,1,0,1,1
559,-1071.14,0.503329,0,0.498527,0
145,-238.749,0.0210233,0,0.020836,0
241,-161.133,0.999986,-9.0555,1,1
523,-188.823,1.64E-05,128.219,0,0
73,-71.0053,0.581233,0,0.583344,1
601,-340.14,9.18E-08,311.022,0,0
109,-3.67188,9.31E-09,49.3899,0,0
325,-0.0463562,9.31E-09,215.685,0,0
295,-126.664,0.177828,0,0.176887,0
541,-8.29701,0.507552,0,0.528846,0
433,-646.443,2.96E-05,38.2282,0,0
481,-485.366,0.645134,0,0.649522,1
601,-8.66438,1,0,1,1
127,-80.114,1,-10.765,1,1
541,-204.632,0.999997,-431.667,1,1
529,-65.4248,0.141183,0,0.137034,0
583,-24.102,9.31E-09,139.826,0,0
601,-17.0197,0.492448,0,0.471154,1
307,-0.0556658,9.31E-09,300.589,0,0
397,-2.62E-06,9.31E-09,0,0,0
91,-6.74044,0.495791,0,0.501336,1
175,-24.1084,0.390154,0,0.39167,0
601,-199.388,0.00787646,0,0.00784283,0
289,-0.00111576,0.198175,0,0.196866,0
577,-1259.04,1,-204.406,1,1
91,-1.30972,0.992127,0,0.992157,1
361,-35.8046,0.793948,0,0.795291,1
601,-110.314,0.143504,0,0.143002,0
343,-548.317,1,-733.835,1,1
361,-111.706,1,-378.121,1,1
259,-408.92,1,-1727.91,1,1
343,-165.309,1,-168.093,1,1
229,-47.647,1,-40.6064,1,1
289,-357.401,0.99994,0,1,1
247,-2.16E-36,0.149045,0,0.149044,1
601,-161.637,4.41E-08,0,0,0
301,-3976.55,1,-4271.06,1,1
493,-152.79,0.981754,0,0.981536,1
217,-310.666,1,-502.308,1,1
409,-125.642,0.316608,0,0.31463,0
601,-6.29E-81,1,0,1,1
379,-3023.8,1,-3142.3,1,1
541,-489.738,0.173173,0,0.178367,0
199,-94.5844,1,0,1,1
6005,-4650.23,0.259206,0,0.258827,0
2462,-1611.27,2.71E-19,266.685,0,0
3783,-4012.51,0.169148,0,0.16722,1
3723,-6252.67,1,-2809.03,1,1
2462,-3361.59,1,-1488.36,1,1
4144,-3043.42,0.102949,0,0.102941,1
4204,-3490.43,0.733394,0,0.733853,1
5164,-3418.52,2.84E-15,709.079,0,1
781,-703.04,1,-517.932,1,1
6005,-1612.1,0.102101,0,0.102256,0
4444,-3475.39,0.590125,0,0.590504,1
3423,-508.95,0.715051,0,0.714598,0
1802,-1251.85,0.4687,0,0.468636,0
3663,-4871.9,0.622858,0,0.62381,1
5164,-2157.14,2.71E-19,2535.33,0,0
6005,-0.137709,1,0,1,1
5585,-3001.9,2.71E-19,2201.33,0,0
1442,-789.186,2.86E-09,809.861,0,0
2402,-812.887,0.715051,0,0.714598,0
5225,-1379.16,2.71E-19,3717.92,0,0
721,-653.901,0.736516,0,0.736862,1
6005,-3165.94,0.0875308,0,0.0881102,0
1081,-452.259,2.71E-19,799.913,0,0
3243,-430.186,0.011932,0,0.0118936,0
2943,-5090.76,0.00693431,0,0.0073469,0
5405,-1228.11,0.00318216,0,0.00317163,0
4324,-1362.8,2.71E-19,2100.83,0,0
4804,-4144.13,3.96E-14,727.894,0,0
6005,-0.463514,1,0,1,1
1261,-836.898,0.264959,0,0.266716,1
5405,-3985.23,0.853491,0,0.852029,1
5285,-2653.13,0.144106,0,0.145248,0
5825,-3184.11,1.87E-09,1148.62,0,0
6005,-597.642,0.281767,0,0.28223,1
3063,-2204.33,2.25E-10,0,0,0
3964,-1867.95,2.40E-15,762.823,0,0
901,-422.019,0.200582,0,0.199718,0
1742,-1254.51,2.71E-19,353.028,0,0
6005,-3747.81,0.113529,0,0.113512,0
2883,-704.114,0.113527,0,0.113512,1
5765,-3165.38,0.772944,0,0.772976,0
901,-74.7536,1,-78.7154,1,1
3603,-1054.04,0.772944,0,0.772976,1
6005,-3757.23,0.0753104,0,0.0752466,0
3423,-2468.65,0.53421,0,0.531869,0
3603,-2432.74,0.847145,0,0.849499,1
2582,-2585.55,1,-1703.74,1,1
3423,-1537.41,0.912469,0,0.91189,1
2282,-2029,2.71E-19,406.229,0,0
2883,-1631.72,0.179075,0,0.178037,1
2462,-1167.42,0.298235,0,0.297557,0
6005,-770.675,0.115965,0,0.115703,0
3003,-11320.2,1,-8162.49,1,1
4924,-2116.26,0.884035,0,0.884297,1
2162,-2216.37,0.908688,0,0.909748,1
4084,-2233.73,0.011932,0,0.0118936,0
6005,-0.888401,0.988068,0,0.988106,1
3783,-8526.4,1,-3460.46,1,1
5405,-1499.79,0.011932,0,0.0118936,0
1982,-1422.52,0.66094,0,0.661942,0
6005,-8636.07,0.543586,0,0.544499,1
2462,-1413.74,1.46E-10,293.977,0,0
3783,-1819.98,0.132867,0,0.13136,0
3723,-5265.81,1,-2564.91,1,1
2462,-1835.77,1,-1715.11,1,1
4144,-2462.86,0.226258,0,0.228791,0
4204,-1031.28,0.71525,0,0.716464,1
5164,-5541.29,1.46E-10,483.179,0,0
781,-658.722,1,-822,1,1
6005,-2970.98,0.0860936,0,0.0854044,0
4444,-1639.34,0.983009,0,0.983547,1
3423,-715.492,0.637402,0,0.638589,0
1802,-649.198,0.553727,0,0.550275,1
3663,-3436.09,0.486292,0,0.486968,1
5164,-5908.48,1.46E-10,962.598,0,0
6005,-5.75E-08,1,0,1,1
5585,-8078.34,1.46E-10,1406.62,0,0
1442,-3461.73,0.00824565,0,0.00765906,0
2402,-2459.04,0.637402,0,0.638589,0
5225,-4304.6,1.46E-10,2553.27,0,0
721,-55.1882,0.628335,0,0.625887,1
6005,-3685.17,0.116176,0,0.115612,0
1081,-265.757,1.46E-10,762.709,0,0
3243,-3615.83,1.46E-10,1104.47,0,0
2943,-3622.67,0.000138579,0,0,0
5405,-2520.86,0.00587329,0,0.00587403,0
4324,-4711.27,1.46E-10,0,0,0
4804,-5246.95,1.46E-10,505.238,0,0
6005,22.8425,1,0,1,1
1261,-2456.92,0.580327,0,0.578547,1
5405,-5235.88,0.608875,0,0.609593,0
5285,-6078.48,0.0568219,0,0.056462,0
5825,-2945.22,1.46E-10,2868.8,0,0
6005,-4129.38,0.356725,0,0.355537,1
3063,-2001.98,1.46E-10,667.16,0,0
3964,-3279.29,4.42E-06,274.662,0,1
901,-2710.69,0.294991,0,0.294882,0
1742,-2277.92,1.52E-07,206.147,0,0
6005,-5656.47,0.118823,0,0.118686,0
2883,-4284.98,0.0495247,0,0.0493895,0
5765,-5430.45,0.831652,0,0.831924,1
901,-2906.44,0.719498,0,0.715061,1
3603,-3478.74,0.448404,0,0.45294,1
6005,-6164.22,0.145407,0,0.145322,0
3423,-4369.07,0.640789,0,0.637507,1
3603,-4113.8,0.6433,0,0.644463,1
2582,-10733.2,1,-3190.11,1,1
3423,-3462.21,0.85458,0,0.854678,1
2282,-2324.49,0.0415576,0,0.0405343,0
2883,-1621.34,0.197819,0,0.197634,1
2462,-3664.79,0.61523,0,0.616509,0
6005,-9462.22,0.145059,0,0.145221,0
3003,-6956.65,1,-7724.17,1,1
4924,-6595.11,0.688786,0,0.687985,1
2162,-2605.74,0.637402,0,0.638589,1
4084,-3164.96,0.166154,0,0.166794,0
6005,-1.28E-106,1,0,1,1
3783,-4970.13,1,-3545.82,1,1
5405,-1761.73,1.46E-10,2243.21,0,0
1982,-356.211,0.337766,0,0.338524,0
6005,-3894.76,0.392049,0,0.393269,1
2462,-813.25,8.24E-09,613.923,0,0
3783,-3832.18,0.999828,-120.704,1,0
3723,-5087.48,1,-3715.98,1,1
2462,-3362.9,1,-1874.35,1,1
4144,-2857.61,0.0938667,0,0.0923786,0
4204,-3379.5,0.302247,0,0.306072,1
5164,-2563.38,0.130744,0,0.122958,0
781,-1672.12,1,-736.284,1,1
6005,-981.732,0.371626,0,0.37571,1
4444,-3027.44,0.78983,0,0.796788,1
3423,-1111.14,0.126176,0,0.125621,0
1802,-2905.41,0.482543,0,0.478723,0
3663,-3231.48,0.264099,0,0.266643,0
5164,-773.189,7.28E-11,1002.08,0,0
6005,-3.19E-80,1,0,1,1
5585,-2465.96,7.28E-11,2589.89,0,0
1442,-830.639,3.47E-09,0,0,0
2402,-1865.65,0.078046,0,0.0783344,0
5225,-282.264,7.28E-11,3544.39,0,0
721,-789.697,0.720353,0,0.722101,1
6005,-84.9378,0.257526,0,0.25738,1
1081,-2.25E-47,7.28E-11,0,0,0
3243,-80.2153,7.28E-11,1956.42,0,0
2943,-2524.23,2.05E-07,0,0,0
5405,-23.9379,0.492992,0,0.492367,0
4324,-811.878,7.28E-11,2776.53,0,0
4804,-2264.56,7.28E-11,1605.05,0,0
6005,-0.932293,1,0,1,1
1261,-893.216,0.597049,0,0.601356,0
5405,-5037.72,0.735884,0,0.733357,1
5285,-2336.15,0.000147062,1065.77,0,0
5825,-474.435,7.28E-11,2996.27,0,0
6005,-151.508,0.507008,0,0.507633,1
3063,-170.613,7.28E-11,1468.33,0,0
3964,-2680.25,5.99E-10,652.497,0,0
901,-380.472,0.264132,0,0.266643,0
1742,-583.789,7.28E-11,919.026,0,0
6005,-792.145,0.227055,0,0.224269,0
2883,-176.328,0.0559065,0,0.0578492,0
5765,-5019.03,0.720353,0,0.722101,1
901,-2.78742,0.772945,0,0.775731,1
3603,-2444.64,0.769631,0,0.771511,1
6005,-1919.96,0.185781,0,0.18552,0
3423,-1820.01,0.0811919,0,0.0814678,0
3603,-2046.26,0.846865,0,0.844907,0
2582,-2450.53,1,-2174.5,1,1
3423,-1292.14,1,-152.861,1,1
2282,-1242.63,7.28E-11,0,0,0
2883,-97.1506,0.502198,0,0.498668,1
2462,-152.232,0.583285,0,0.586388,1
6005,-83.179,0.122309,0,0.122095,0
3003,-9672.17,1,-7080.85,1,1
4924,-687.514,0.877691,0,0.877905,1
2162,-1940.35,1,-396.269,1,0
4084,-947.149,8.33E-08,272.259,0,0
6005,-1.19E-67,1,0,1,1
3783,-5838.44,1,-3530.57,1,1
5405,-1605.08,7.28E-11,1591.98,0,0
1982,-1667.66,0.590365,0,0.590687,0
14338,-6340.73,7.45E-08,7823.77,0,0
13191,-4930.5,7.45E-08,7375.57,0,0
10897,-8535.13,0.427636,0,0.432959,0
11041,-4601.28,0.307316,0,0.298876,0
5162,-3578.4,0.572363,0,0.567041,1
13478,-4217.87,7.45E-08,6225.03,0,0
10324,-3317.91,7.45E-08,0,0,0
14338,-4292.34,0.096257,0,0.10803,0
2725,-1704.74,0.872349,0,0.865918,1
13478,-1515.22,0.00201181,0,0,0
12474,-315.426,0.566704,0,0.567041,1
9894,-1.90E-51,0.335027,0,0.324929,0
14338,-843.62,7.45E-08,11690.4,0,0
5019,-5228.56,0.57456,0,0.567041,1
1578,-209.504,0.100544,0,0.10803,1
3155,-1319.36,0.572349,0,0.567041,1
12044,-1258.34,7.45E-08,6787.78,0,0
14338,-2.02758,7.45E-08,10678.2,0,0
10037,-7714.48,0.425385,0,0.432959,1
1434,-37.5288,0.574555,0,0.567041,0
5879,-1132.59,7.45E-08,2382.81,0,0
6739,-1009.66,6.02E-05,0,0,0
12905,-156.836,7.45E-08,5584.49,0,0
14195,-8390.48,7.45E-08,4266.38,0,0
10467,-2647.77,7.45E-08,459.081,0,0
14338,-575.023,7.45E-08,6302.83,0,0
12905,-8978.93,0.126105,0,0.134082,0
7456,-3999.2,0.873824,0,0.865918,1
3728,-764.4,0.999886,0,1,1
9320,-4043.22,7.12E-05,449.162,0,0
14338,-3102.97,7.45E-08,11370.4,0,0
9464,-3394.28,7.45E-08,2849.18,0,0
6022,-1839.45,1,0,1,1
4875,-1360.68,7.45E-08,2459.75,0,0
5449,-336.475,0.00123325,0,0,0
10754,-1921.01,7.45E-08,3014.17,0,0
14338,-1217.48,7.45E-08,7671.39,0,0
4589,-3726.51,7.45E-08,1270.31,0,0
5592,-15232.1,0.999701,0,1,1
10324,-8179.48,0.000581696,0,0,0
3442,-5985.52,0.424955,0,0.432959,1
11901,-20110.4,7.45E-08,7742.77,0,0
14338,-2134.83,0.000114048,0,0,0
8316,-2850.07,0.433296,0,0.432959,1
2295,-5532.08,0.999554,-677.142,1,1
10611,-6838.24,0.227291,0,0.242112,0
10180,-5070.94,0.339299,0,0.324929,0
14338,-1003.51,7.45E-08,11076,0,0
7313,-2441.8,0.565948,0,0.567041,1
10324,-4286.34,7.45E-08,3094.77,0,0
1864,-982.966,0.434052,0,0.432959,0
6596,-2742.35,7.45E-08,1752.63,0,0
11471,-627.065,7.45E-08,4648.88,0,0
14338,-598.622,7.45E-08,12760.1,0,0
4158,-2809.89,0.426022,0,0.432959,1
1721,-2.43E-27,0.999886,0,1,1
4589,-7220.43,0.999372,-389.355,1,1
4302,-3871.24,0.450864,0,0.432959,0
5162,-0.537986,0.124747,0,0.134082,0
8173,-11965.6,5.50E-05,1222.82,0,0
14338,-4055.37,7.45E-08,0,0,0
13191,-4664.81,7.45E-08,0,0,0
10897,-10352.3,0.397882,0,0.398664,0
11041,-3705.87,0.202946,0,0.202699,0
5162,-53.1528,0.676408,0,0.676479,1
13478,-4284.73,7.45E-08,0,0,0
10324,-3670.26,7.45E-08,0,0,0
14338,-6068.39,0.074577,0,0.0751308,0
2725,-1695.19,0.797405,0,0.797343,1
13478,-4682.62,0.000296995,0,8.26E-06,1
12474,-1142.35,0.602052,0,0.60134,0
9894,-0.0309408,0.323073,0,0.323521,0
14338,-1347.58,7.45E-08,0,0,0
5019,-3869.3,0.632814,0,0.632831,1
1578,-56.0573,0.0747002,0,0.0751729,1
3155,-6643.89,0.676666,0,0.676475,1
12044,-1006.74,7.45E-08,0,0,0
14338,-337.324,7.45E-08,0,0,0
10037,-7048.2,0.451114,0,0.4507,1
1434,-801.439,0.548718,0,0.549297,0
5879,-2583.33,8.73E-08,1398.71,0,0
6739,-745.021,0.000167369,0,2.63E-06,0
12905,-1669.4,7.45E-08,7628.05,0,0
14195,-9072.87,7.45E-08,0,0,0
10467,-5172.28,7.45E-08,110.631,0,0
14338,-1409.35,7.45E-08,0,0,0
12905,-9176.88,0.203113,0,0.202676,0
7456,-3384.08,0.796722,0,0.797324,1
3728,-3903.86,0.398207,0,0.398664,0
9320,-6024.27,0.000165313,0,0,0
14338,-1865.24,7.45E-08,0,0,0
9464,-3000.88,1.10E-07,0,0,0
6022,-11172.5,1,-2174.71,1,1
4875,-1654.46,7.45E-08,0,0,0
